Algorithm,Array Type,Array Size,Time (seconds)
Shell_sort,constant,2¹¹,0.003116130828857422
Shell_sort,a_shaped,2¹¹,0.005797863006591797
Shell_sort,random,2¹²,0.02518463134765625
Shell_sort,increasing,2¹²,0.006353855133056641
Shell_sort,decreasing,2¹²,0.014377832412719727
Shell_sort,constant,2¹²,0.006505250930786133
Shell_sort,a_shaped,2¹²,0.012630939483642578
Shell_sort,random,2¹³,0.05277419090270996
Shell_sort,increasing,2¹³,0.014220237731933594
Shell_sort,decreasing,2¹³,0.029955148696899414
Shell_sort,constant,2¹³,0.014142036437988281
Shell_sort,a_shaped,2¹³,0.02581501007080078
Shell_sort,random,2¹⁴,0.11929559707641602
Shell_sort,increasing,2¹⁴,0.03065204620361328
Shell_sort,decreasing,2¹⁴,0.06302762031555176
Shell_sort,constant,2¹⁴,0.029767751693725586
Shell_sort,a_shaped,2¹⁴,0.05767464637756348
Shell_sort,random,2¹⁵,0.25897741317749023
Shell_sort,increasing,2¹⁵,0.06585836410522461
Shell_sort,decreasing,2¹⁵,0.1390678882598877
Shell_sort,constant,2¹⁵,0.07739472389221191
Shell_sort,a_shaped,2¹⁵,0.12048840522766113
Shell_sort,random,2¹⁶,0.5997607707977295
Shell_sort,increasing,2¹⁶,0.14754366874694824
Shell_sort,decreasing,2¹⁶,0.34015989303588867
Shell_sort,constant,2¹⁶,0.13950681686401367
Shell_sort,a_shaped,2¹⁶,0.2636690139770508
Heap_sort,random,2²,2.4080276489257812e-05
Heap_sort,increasing,2²,1.0251998901367188e-05
Heap_sort,decreasing,2²,6.198883056640625e-06
Heap_sort,constant,2²,5.245208740234375e-06
Heap_sort,a_shaped,2²,6.198883056640625e-06
Heap_sort,random,2³,1.9788742065429688e-05
Heap_sort,increasing,2³,1.8835067749023438e-05
Heap_sort,decreasing,2³,1.52587890625e-05
Heap_sort,constant,2³,9.059906005859375e-06
Heap_sort,a_shaped,2³,1.5974044799804688e-05
Heap_sort,random,2⁴,4.482269287109375e-05
Heap_sort,increasing,2⁴,4.458427429199219e-05
Heap_sort,decreasing,2⁴,3.4332275390625e-05
Heap_sort,constant,2⁴,1.71661376953125e-05
Heap_sort,a_shaped,2⁴,4.1484832763671875e-05
Heap_sort,random,2⁵,0.00010228157043457031
Heap_sort,increasing,2⁵,0.00011086463928222656
Heap_sort,decreasing,2⁵,8.940696716308594e-05
Heap_sort,constant,2⁵,3.3855438232421875e-05
Heap_sort,a_shaped,2⁵,0.00010776519775390625
Heap_sort,random,2⁶,0.0002598762512207031
Heap_sort,increasing,2⁶,0.00027632713317871094
Heap_sort,decreasing,2⁶,0.00022840499877929688
Heap_sort,constant,2⁶,6.508827209472656e-05
Heap_sort,a_shaped,2⁶,0.0002593994140625
Heap_sort,random,2⁷,0.0006322860717773438
Heap_sort,increasing,2⁷,0.0006859302520751953
Heap_sort,decreasing,2⁷,0.000583648681640625
Heap_sort,constant,2⁷,0.0001399517059326172
Heap_sort,a_shaped,2⁷,0.0006222724914550781
Heap_sort,random,2⁸,0.0014832019805908203
Heap_sort,increasing,2⁸,0.0015785694122314453
Heap_sort,decreasing,2⁸,0.0014460086822509766
Heap_sort,constant,2⁸,0.00029397010803222656
Heap_sort,a_shaped,2⁸,0.0017142295837402344
Heap_sort,random,2⁹,0.003966569900512695
Heap_sort,increasing,2⁹,0.004456996917724609
Heap_sort,decreasing,2⁹,0.003674745559692383
Heap_sort,constant,2⁹,0.0006835460662841797
Heap_sort,a_shaped,2⁹,0.0040090084075927734
Heap_sort,random,2¹⁰,0.008256673812866211
Heap_sort,increasing,2¹⁰,0.007933616638183594
Heap_sort,decreasing,2¹⁰,0.006508827209472656
Heap_sort,constant,2¹⁰,0.0010273456573486328
Heap_sort,a_shaped,2¹⁰,0.0071446895599365234
Heap_sort,random,2¹¹,0.01655864715576172
Heap_sort,increasing,2¹¹,0.017098426818847656
Heap_sort,decreasing,2¹¹,0.014862775802612305
Heap_sort,constant,2¹¹,0.002041339874267578
Heap_sort,a_shaped,2¹¹,0.015328645706176758
Heap_sort,random,2¹²,0.03311276435852051
Heap_sort,increasing,2¹²,0.03467082977294922
Heap_sort,decreasing,2¹²,0.0312654972076416
Heap_sort,constant,2¹²,0.003909111022949219
Heap_sort,a_shaped,2¹²,0.032553672790527344
Heap_sort,random,2¹³,0.07221460342407227
Heap_sort,increasing,2¹³,0.07691526412963867
Heap_sort,decreasing,2¹³,0.07153987884521484
Heap_sort,constant,2¹³,0.0077724456787109375
Heap_sort,a_shaped,2¹³,0.07387924194335938
Heap_sort,random,2¹⁴,0.15933871269226074
Heap_sort,increasing,2¹⁴,0.16519618034362793
Heap_sort,decreasing,2¹⁴,0.17631816864013672
Heap_sort,constant,2¹⁴,0.0209503173828125
Heap_sort,a_shaped,2¹⁴,0.2132105827331543
Heap_sort,random,2¹⁵,0.35173559188842773
Heap_sort,increasing,2¹⁵,0.3986835479736328
Heap_sort,decreasing,2¹⁵,0.4606812000274658
Heap_sort,constant,2¹⁵,0.04329657554626465
Heap_sort,a_shaped,2¹⁵,0.34864139556884766
Heap_sort,random,2¹⁶,0.8212306499481201
Heap_sort,increasing,2¹⁶,0.7639975547790527
Heap_sort,decreasing,2¹⁶,0.7539067268371582
Heap_sort,constant,2¹⁶,0.0626521110534668
Heap_sort,a_shaped,2¹⁶,0.747006893157959
Quick_sort_left_pivot,random,2²,1.6450881958007812e-05
Quick_sort_left_pivot,increasing,2²,5.0067901611328125e-06
Quick_sort_left_pivot,decreasing,2²,5.0067901611328125e-06
Quick_sort_left_pivot,constant,2²,4.76837158203125e-06
Quick_sort_left_pivot,a_shaped,2²,4.291534423828125e-06
Quick_sort_left_pivot,random,2³,1.0967254638671875e-05
Quick_sort_left_pivot,increasing,2³,7.62939453125e-06
Quick_sort_left_pivot,decreasing,2³,9.298324584960938e-06
Quick_sort_left_pivot,constant,2³,1.049041748046875e-05
Quick_sort_left_pivot,a_shaped,2³,9.298324584960938e-06
Quick_sort_left_pivot,random,2⁴,2.2411346435546875e-05
Quick_sort_left_pivot,increasing,2⁴,2.0265579223632812e-05
Quick_sort_left_pivot,decreasing,2⁴,2.384185791015625e-05
Quick_sort_left_pivot,constant,2⁴,2.384185791015625e-05
Quick_sort_left_pivot,a_shaped,2⁴,2.3365020751953125e-05
Quick_sort_left_pivot,random,2⁵,4.982948303222656e-05
Quick_sort_left_pivot,increasing,2⁵,6.556510925292969e-05
Quick_sort_left_pivot,decreasing,2⁵,7.081031799316406e-05
Quick_sort_left_pivot,constant,2⁵,5.459785461425781e-05
Quick_sort_left_pivot,a_shaped,2⁵,5.888938903808594e-05
Quick_sort_left_pivot,random,2⁶,0.00010800361633300781
Quick_sort_left_pivot,increasing,2⁶,0.00023031234741210938
Quick_sort_left_pivot,decreasing,2⁶,0.0002446174621582031
Quick_sort_left_pivot,constant,2⁶,0.00012254714965820312
Quick_sort_left_pivot,a_shaped,2⁶,0.0001373291015625
Quick_sort_left_pivot,random,2⁷,0.0002484321594238281
Quick_sort_left_pivot,increasing,2⁷,0.0009288787841796875
Quick_sort_left_pivot,decreasing,2⁷,0.0009500980377197266
Quick_sort_left_pivot,constant,2⁷,0.0002758502960205078
Quick_sort_left_pivot,a_shaped,2⁷,0.0003287792205810547
Quick_sort_left_pivot,random,2⁸,0.0005431175231933594
Quick_sort_left_pivot,increasing,2⁸,0.003414630889892578
Quick_sort_left_pivot,decreasing,2⁸,0.003833770751953125
Quick_sort_left_pivot,constant,2⁸,0.0007390975952148438
Quick_sort_left_pivot,a_shaped,2⁸,0.0009648799896240234
Quick_sort_left_pivot,random,2⁹,0.0016520023345947266
Quick_sort_left_pivot,increasing,2⁹,0.018761157989501953
Quick_sort_left_pivot,decreasing,2⁹,0.016219377517700195
Quick_sort_left_pivot,constant,2⁹,0.0014793872833251953
Quick_sort_left_pivot,a_shaped,2⁹,0.002041339874267578
Quick_sort_left_pivot,random,2¹⁰,0.0030298233032226562
Quick_sort_left_pivot,increasing,2¹⁰,0.058645009994506836
Quick_sort_left_pivot,decreasing,2¹⁰,0.0582578182220459
Quick_sort_left_pivot,constant,2¹⁰,0.003239870071411133
Quick_sort_left_pivot,a_shaped,2¹⁰,0.0046062469482421875
Quick_sort_left_pivot,random,2¹¹,0.006178140640258789
Quick_sort_left_pivot,increasing,2¹¹,0.23192787170410156
Quick_sort_left_pivot,decreasing,2¹¹,0.23507404327392578
Quick_sort_left_pivot,constant,2¹¹,0.007094144821166992
Quick_sort_left_pivot,a_shaped,2¹¹,0.011443376541137695
Quick_sort_left_pivot,random,2¹²,0.014542341232299805
Quick_sort_left_pivot,increasing,2¹²,0.9563796520233154
Quick_sort_left_pivot,decreasing,2¹²,1.0789539813995361
Quick_sort_left_pivot,constant,2¹²,0.014522790908813477
Quick_sort_left_pivot,a_shaped,2¹²,0.02890324592590332
Quick_sort_left_pivot,random,2¹³,0.03132891654968262
Quick_sort_left_pivot,increasing,2¹³,3.854759931564331
Quick_sort_left_pivot,decreasing,2¹³,3.9540340900421143
Quick_sort_left_pivot,constant,2¹³,0.029540538787841797
Quick_sort_left_pivot,a_shaped,2¹³,0.05583834648132324
Quick_sort_left_pivot,random,2¹⁴,0.06275153160095215
Quick_sort_left_pivot,increasing,2¹⁴,15.782325267791748
Quick_sort_left_pivot,decreasing,2¹⁴,16.200591325759888
Quick_sort_left_pivot,constant,2¹⁴,0.06603050231933594
Quick_sort_left_pivot,a_shaped,2¹⁴,0.12415695190429688
Quick_sort_left_pivot,random,2¹⁵,0.13089466094970703
Quick_sort_left_pivot,increasing,2¹⁵,61.146843910217285
Quick_sort_left_pivot,decreasing,2¹⁵,62.66512393951416
Quick_sort_left_pivot,constant,2¹⁵,0.1410202980041504
Quick_sort_left_pivot,a_shaped,2¹⁵,0.3604710102081299
Quick_sort_left_pivot,random,2¹⁶,0.2871382236480713
Quick_sort_left_pivot,increasing,2¹⁶,243.48965430259705
Quick_sort_left_pivot,decreasing,2¹⁶,252.81730031967163
Quick_sort_left_pivot,constant,2¹⁶,0.29162001609802246
Quick_sort_left_pivot,a_shaped,2¹⁶,0.6689181327819824
Quick_sort_random_pivot,random,2²,3.814697265625e-05
Quick_sort_random_pivot,increasing,2²,1.1205673217773438e-05
Quick_sort_random_pivot,decreasing,2²,8.344650268554688e-06
Quick_sort_random_pivot,constant,2²,6.9141387939453125e-06
Quick_sort_random_pivot,a_shaped,2²,6.67572021484375e-06
Quick_sort_random_pivot,random,2³,1.5497207641601562e-05
Quick_sort_random_pivot,increasing,2³,1.3828277587890625e-05
Quick_sort_random_pivot,decreasing,2³,1.4543533325195312e-05
Quick_sort_random_pivot,constant,2³,1.4543533325195312e-05
Quick_sort_random_pivot,a_shaped,2³,1.239776611328125e-05
Quick_sort_random_pivot,random,2⁴,3.361701965332031e-05
Quick_sort_random_pivot,increasing,2⁴,3.218650817871094e-05
Quick_sort_random_pivot,decreasing,2⁴,3.2901763916015625e-05
Quick_sort_random_pivot,constant,2⁴,3.337860107421875e-05
Quick_sort_random_pivot,a_shaped,2⁴,3.266334533691406e-05
Quick_sort_random_pivot,random,2⁵,7.605552673339844e-05
Quick_sort_random_pivot,increasing,2⁵,6.103515625e-05
Quick_sort_random_pivot,decreasing,2⁵,7.295608520507812e-05
Quick_sort_random_pivot,constant,2⁵,7.2479248046875e-05
Quick_sort_random_pivot,a_shaped,2⁵,7.343292236328125e-05
Quick_sort_random_pivot,random,2⁶,0.00017261505126953125
Quick_sort_random_pivot,increasing,2⁶,0.00014448165893554688
Quick_sort_random_pivot,decreasing,2⁶,0.0001590251922607422
Quick_sort_random_pivot,constant,2⁶,0.00015807151794433594
Quick_sort_random_pivot,a_shaped,2⁶,0.0001544952392578125
Quick_sort_random_pivot,random,2⁷,0.0003654956817626953
Quick_sort_random_pivot,increasing,2⁷,0.0003256797790527344
Quick_sort_random_pivot,decreasing,2⁷,0.0003485679626464844
Quick_sort_random_pivot,constant,2⁷,0.0003643035888671875
Quick_sort_random_pivot,a_shaped,2⁷,0.0003952980041503906
Quick_sort_random_pivot,random,2⁸,0.0007824897766113281
Quick_sort_random_pivot,increasing,2⁸,0.0006501674652099609
Quick_sort_random_pivot,decreasing,2⁸,0.0007071495056152344
Quick_sort_random_pivot,constant,2⁸,0.0007913112640380859
Quick_sort_random_pivot,a_shaped,2⁸,0.0007851123809814453
Quick_sort_random_pivot,random,2⁹,0.001913309097290039
Quick_sort_random_pivot,increasing,2⁹,0.001674652099609375
Quick_sort_random_pivot,decreasing,2⁹,0.0018873214721679688
Quick_sort_random_pivot,constant,2⁹,0.0022513866424560547
Quick_sort_random_pivot,a_shaped,2⁹,0.0021409988403320312
Quick_sort_random_pivot,random,2¹⁰,0.0049190521240234375
Quick_sort_random_pivot,increasing,2¹⁰,0.004265308380126953
Quick_sort_random_pivot,decreasing,2¹⁰,0.0041141510009765625
Quick_sort_random_pivot,constant,2¹⁰,0.00443720817565918
Quick_sort_random_pivot,a_shaped,2¹⁰,0.004015684127807617
Quick_sort_random_pivot,random,2¹¹,0.008379936218261719
Quick_sort_random_pivot,increasing,2¹¹,0.0067250728607177734
Quick_sort_random_pivot,decreasing,2¹¹,0.0067937374114990234
Quick_sort_random_pivot,constant,2¹¹,0.00823068618774414
Quick_sort_random_pivot,a_shaped,2¹¹,0.007689237594604492
Quick_sort_random_pivot,random,2¹²,0.017252206802368164
Quick_sort_random_pivot,increasing,2¹²,0.014148235321044922
Quick_sort_random_pivot,decreasing,2¹²,0.013646602630615234
Quick_sort_random_pivot,constant,2¹²,0.016920804977416992
Quick_sort_random_pivot,a_shaped,2¹²,0.01587224006652832
Quick_sort_random_pivot,random,2¹³,0.034525156021118164
Quick_sort_random_pivot,increasing,2¹³,0.0281064510345459
Quick_sort_random_pivot,decreasing,2¹³,0.028395414352416992
Quick_sort_random_pivot,constant,2¹³,0.03514242172241211
Quick_sort_random_pivot,a_shaped,2¹³,0.03341388702392578
Quick_sort_random_pivot,random,2¹⁴,0.07168030738830566
Quick_sort_random_pivot,increasing,2¹⁴,0.05873370170593262
Quick_sort_random_pivot,decreasing,2¹⁴,0.07136797904968262
Quick_sort_random_pivot,constant,2¹⁴,0.07982516288757324
Quick_sort_random_pivot,a_shaped,2¹⁴,0.07450342178344727
Quick_sort_random_pivot,random,2¹⁵,0.1587381362915039
Quick_sort_random_pivot,increasing,2¹⁵,0.15452146530151367
Quick_sort_random_pivot,decreasing,2¹⁵,0.18698549270629883
Quick_sort_random_pivot,constant,2¹⁵,0.17417430877685547
Quick_sort_random_pivot,a_shaped,2¹⁵,0.1461329460144043
Quick_sort_random_pivot,random,2¹⁶,0.31495022773742676
Quick_sort_random_pivot,increasing,2¹⁶,0.2563059329986572
Quick_sort_random_pivot,decreasing,2¹⁶,0.2969391345977783
Quick_sort_random_pivot,constant,2¹⁶,0.38597607612609863
Quick_sort_random_pivot,a_shaped,2¹⁶,0.3236861228942871
